obs_date,series_id,series_title,cpi_index,cpi_index_12m_ago,inflation_yoy_pct
1948-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",24.100,23.400,2.9914530
1949-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",24.010,23.680,1.3935811
1949-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",24.000,23.700,1.2658228
1949-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.910,23.670,1.0139417
1949-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.800,23.500,1.2765957
1949-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.910,23.500,1.7446809
1949-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.800,23.400,1.7094017
1949-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.920,23.820,0.4198153
1949-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.900,23.800,0.4201681
1949-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.910,24.010,-0.4164931
1949-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.800,23.900,-0.4184100
1949-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.920,24.150,-0.9523810
1949-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.900,24.100,-0.8298755
1949-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.700,24.400,-2.8688525
1949-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.700,24.400,-2.8688525
1949-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.700,24.430,-2.9881293
1949-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.800,24.500,-2.8571429
1949-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.750,24.360,-2.5041051
1949-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.900,24.500,-2.4489796
1949-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.670,24.310,-2.6326615
1949-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.700,24.400,-2.8688525
1949-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.700,24.160,-1.9039735
1949-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.800,24.200,-1.6528926
1949-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.610,24.050,-1.8295218
1949-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.600,24.100,-2.0746888
1950-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.510,24.010,-2.0824656
1950-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.500,24.000,-2.0833333
1950-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.610,23.910,-1.2547051
1950-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.500,23.800,-1.2605042
1950-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.640,23.910,-1.1292346
1950-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.600,23.800,-0.8403361
1950-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.650,23.920,-1.1287625
1950-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.600,23.900,-1.2552301
1950-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.770,23.910,-0.5855291
1950-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.700,23.800,-0.4201681
1950-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",23.880,23.920,-0.1672241
1950-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",23.800,23.900,-0.4184100
1950-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",24.070,23.700,1.5611814
1950-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",24.100,23.700,1.6877637
1950-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",24.200,23.700,2.1097046
1950-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",24.300,23.800,2.1008403
1950-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",24.340,23.750,2.4842105
1950-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",24.400,23.900,2.0920502
1950-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",24.500,23.670,3.5065484
1950-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",24.600,23.700,3.7974684
1950-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",24.600,23.700,3.7974684
1950-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",24.700,23.800,3.7815126
1950-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",24.980,23.610,5.8026260
1950-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",25.000,23.600,5.9322034
1951-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",25.380,23.510,7.9540621
1951-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",25.400,23.500,8.0851064
1951-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",25.830,23.610,9.4027954
1951-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",25.700,23.500,9.3617021
1951-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",25.880,23.640,9.4754653
1951-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",25.800,23.600,9.3220339
1951-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",25.920,23.650,9.5983087
1951-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",25.800,23.600,9.3220339
1951-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",25.990,23.770,9.3395036
1951-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",25.900,23.700,9.2827004
1951-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",25.930,23.880,8.5845896
1951-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",25.900,23.800,8.8235294
1951-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",25.910,24.070,7.6443706
1951-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",25.900,24.100,7.4688797
1951-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",25.860,24.200,6.8595041
1951-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",25.900,24.300,6.5843621
1951-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.030,24.340,6.9433032
1951-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.100,24.400,6.9672131
1951-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.160,24.500,6.7755102
1951-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.200,24.600,6.5040650
1951-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.320,24.600,6.9918699
1951-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.400,24.700,6.8825911
1951-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.470,24.980,5.9647718
1951-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.500,25.000,6.0000000
1952-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.450,25.380,4.2159180
1952-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.500,25.400,4.3307087
1952-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.410,25.830,2.2454510
1952-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.300,25.700,2.3346304
1952-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.390,25.880,1.9706337
1952-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.300,25.800,1.9379845
1952-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.460,25.920,2.0833333
1952-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.400,25.800,2.3255814
1952-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.470,25.990,1.8468642
1952-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.400,25.900,1.9305019
1952-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.530,25.930,2.3139221
1952-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.500,25.900,2.3166023
1952-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.680,25.910,2.9718255
1952-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.700,25.900,3.0888031
1952-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.690,25.860,3.2095901
1952-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.700,25.900,3.0888031
1952-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.630,26.030,2.3050327
1952-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.700,26.100,2.2988506
1952-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.690,26.160,2.0259939
1952-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.700,26.200,1.9083969
1952-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.690,26.320,1.4057751
1952-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.700,26.400,1.1363636
1952-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.710,26.470,0.9066868
1952-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.700,26.500,0.7547170
1953-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.640,26.450,0.7183365
1953-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.600,26.500,0.3773585
1953-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.590,26.410,0.6815600
1953-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.500,26.300,0.7604563
1953-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.630,26.390,0.9094354
1953-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.600,26.300,1.1406844
1953-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.690,26.460,0.8692366
1953-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.600,26.400,0.7575758
1953-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.700,26.470,0.8689082
1953-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.700,26.400,1.1363636
1953-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.770,26.530,0.9046363
1953-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.800,26.500,1.1320755
1953-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.790,26.680,0.4122939
1953-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.800,26.700,0.3745318
1953-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.850,26.690,0.5994755
1953-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.900,26.700,0.7490637
1953-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.890,26.630,0.9763425
1953-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.900,26.700,0.7490637
1953-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.950,26.690,0.9741476
1953-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",27.000,26.700,1.1235955
1953-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.850,26.690,0.5994755
1953-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.900,26.700,0.7490637
1953-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.870,26.710,0.5990266
1953-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.900,26.700,0.7490637
1954-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.940,26.640,1.1261261
1954-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.900,26.600,1.1278195
1954-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.990,26.590,1.5043249
1954-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.900,26.500,1.5094340
1954-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.930,26.630,1.1265490
1954-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.900,26.600,1.1278195
1954-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.860,26.690,0.6369427
1954-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.800,26.600,0.7518797
1954-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.930,26.700,0.8614232
1954-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.900,26.700,0.7490637
1954-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.940,26.770,0.6350392
1954-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.900,26.800,0.3731343
1954-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.860,26.790,0.2612915
1954-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.900,26.800,0.3731343
1954-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.850,26.850,0.0000000
1954-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.900,26.900,0.0000000
1954-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.810,26.890,-0.2975084
1954-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.800,26.900,-0.3717472
1954-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.720,26.950,-0.8534323
1954-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.800,27.000,-0.7407407
1954-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.780,26.850,-0.2607076
1954-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.800,26.900,-0.3717472
1954-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.770,26.870,-0.3721623
1954-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.700,26.900,-0.7434944
1955-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.770,26.940,-0.6310319
1955-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.700,26.900,-0.7434944
1955-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.820,26.990,-0.6298629
1955-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.700,26.900,-0.7434944
1955-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.790,26.930,-0.5198663
1955-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.700,26.900,-0.7434944
1955-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.790,26.860,-0.2606106
1955-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.700,26.800,-0.3731343
1955-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.770,26.930,-0.5941329
1955-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.700,26.900,-0.7434944
1955-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.710,26.940,-0.8537491
1955-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.700,26.900,-0.7434944
1955-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.760,26.860,-0.3723008
1955-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.800,26.900,-0.3717472
1955-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.720,26.850,-0.4841713
1955-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.800,26.900,-0.3717472
1955-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.850,26.810,0.1491981
1955-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.900,26.800,0.3731343
1955-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.820,26.720,0.3742515
1955-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.900,26.800,0.3731343
1955-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.880,26.780,0.3734130
1955-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.900,26.800,0.3731343
1955-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.870,26.770,0.3735525
1955-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.800,26.700,0.3745318
1956-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.830,26.770,0.2241315
1956-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.800,26.700,0.3745318
1956-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.860,26.820,0.1491424
1956-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.800,26.700,0.3745318
1956-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.890,26.790,0.3732736
1956-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.800,26.700,0.3745318
1956-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",26.930,26.790,0.5225831
1956-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",26.900,26.700,0.7490637
1956-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",27.030,26.770,0.9712365
1956-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",27.000,26.700,1.1235955
1956-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",27.150,26.710,1.6473231
1956-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",27.200,26.700,1.8726592
1956-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",27.290,26.760,1.9805680
1956-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",27.400,26.800,2.2388060
1956-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",27.310,26.720,2.2080838
1956-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",27.300,26.800,1.8656716
1956-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",27.350,26.850,1.8621974
1956-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",27.400,26.900,1.8587361
1956-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",27.510,26.820,2.5727069
1956-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",27.500,26.900,2.2304833
1956-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",27.510,26.880,2.3437500
1956-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",27.500,26.900,2.2304833
1956-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",27.630,26.870,2.8284332
1956-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",27.600,26.800,2.9850746
1957-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",27.670,26.830,3.1308237
1957-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",27.600,26.800,2.9850746
1957-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",27.800,26.860,3.4996277
1957-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",27.700,26.800,3.3582090
1957-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",27.860,26.890,3.6072890
1957-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",27.800,26.800,3.7313433
1957-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",27.930,26.930,3.7133309
1957-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",27.900,26.900,3.7174721
1957-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.000,27.030,3.5886053
1957-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.000,27.000,3.7037037
1957-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.110,27.150,3.5359116
1957-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.100,27.200,3.3088235
1957-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.190,27.290,3.2979113
1957-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.300,27.400,3.2846715
1957-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.280,27.310,3.5518125
1957-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.300,27.300,3.6630037
1957-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.320,27.350,3.5466179
1957-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.300,27.400,3.2846715
1957-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.320,27.510,2.9443839
1957-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.300,27.500,2.9090909
1957-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.410,27.510,3.2715376
1957-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.400,27.500,3.2727273
1957-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.470,27.630,3.0401737
1957-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.400,27.600,2.8985507
1958-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.640,27.670,3.5056017
1958-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.600,27.600,3.6231884
1958-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.700,27.800,3.2374101
1958-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.600,27.700,3.2490975
1958-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.870,27.860,3.6252692
1958-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.800,27.800,3.5971223
1958-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.940,27.930,3.6161833
1958-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.900,27.900,3.5842294
1958-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.940,28.000,3.3571429
1958-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.900,28.000,3.2142857
1958-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.910,28.110,2.8459623
1958-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.900,28.100,2.8469751
